PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
642	Unknown	1610	11.74434	11.89057	12.03683	328.2285	263374.28125	1497376.125	null	[M+H]+	M + 1	isotope of 641	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5219.845	328.22855:336679 329.00339:11036 329.155:9213 329.23227:27837 331.00079:4077 331.20679:3575 331.29782:3932 331.31961:2512 332.29053:15026 333.20117:3201	
643	Unknown	1613	11.78103	11.9125	12.14654	358.3066	468620.65625	1448288.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9372.413	358.14832:3569 358.30664:611816 359.25424:2903 359.31:136566 360.32205:74272 361.23273:3438 361.32516:16047	
644	Unknown	1613	11.88327	11.9125	12.06609	359.31	104852.6875	316757.90625	null	[M+H]+	M + 1	isotope of 643	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2097.054	359.25424:2903 359.31:136566 360.32205:74272 361.23273:3438 361.32516:16047 364.20547:3866	
645	Unknown	1613	11.81017	11.9125	12.08076	371.3141	131243.8125	800899	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2567.393	371.16138:6824 371.22549:2621 371.29086:21734 371.31415:133147 372.29514:4272 372.31747:31402 373.31949:2641 375.34671:4216	
646	Unknown	1613	11.82485	11.9125	12.08803	393.2959	1068594.25	6011280	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1828.557	393.2258:2911 393.27863:6669 393.29593:1160064 394.29935:268963 394.35193:6251 395.14059:3633 395.21268:42234 395.3024:34605 396.16675:2623 396.21591:7504 397.18188:3453 397.228:11701 397.32739:35316	
647	Unknown	1613	11.81749	11.9125	12.08076	394.2993	244885.328125	1385972.375	null	[M+H]+	M + 1	isotope of 646	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	496.4738	394.29935:268963 394.35193:6251 395.14059:3633 395.21268:42234 395.3024:34605 396.16675:2623 396.21591:7504 397.18188:3453 397.228:11701 397.32739:35316 398.33032:3431 398.61172:2514	
648	Unknown	1614	11.78827	11.91982	12.16848	336.3248	189875.328125	603469.9375	null	[M+H]+	M + 0	similar chromatogram in higher mz_650; similar chromatogram in higher mz_651	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3797.507	336.32483:234387 337.12427:3410 337.1611:3810 337.1813:16869 337.23346:11237 337.26965:3378 337.32819:47602 338.34039:207559 339.14026:3569 339.18182:17474 339.24973:4295 339.26389:4094 339.28625:3354 339.3439:51046 340.17844:7339 340.3476:5333 341.15594:4779 341.17627:6588 341.26483:10814 341.30399:8745	
649	Unknown	1614	11.75171	11.91982	11.97107	353.3013	204479.03125	626416.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4089.581	352.98294:4470 353.15613:6558 353.19147:5549 353.2439:2758 353.26468:5102 353.30127:273402 354.30469:57871 355.24554:4083 355.25931:31611 355.28055:30026 355.30737:3962 356.28284:3167 357.14572:23493 357.25888:3274 358.1474:4123	
650	Unknown	1614	11.81017	11.91982	12.07341	401.3399	325578.09375	931373.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6502.75	401.33987:433565 402.34326:120903 403.34631:19989 404.30356:2512 404.3483:3880 405.33395:3281	
651	Unknown	1614	11.85405	11.91982	12.00763	423.3217	238576.6875	700437.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4751.865	423.19775:6317 423.32166:310817 424.3251:101348 424.36115:6624 425.21344:7708 425.3284:12345 427.30307:4297 427.33807:8042	
652	Unknown	1615	11.81017	11.92713	12.05877	338.3404	198745.1875	700481.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	340.6926	338.15677:2205 338.34036:279899 339.18268:7983 339.21213:3003 339.24979:3746 339.26398:3083 339.28799:6395 339.34378:56302 340.17944:4681 340.34662:7115 341.15643:5893 341.17609:4781 341.26508:10215 341.3042:3414 343.13022:2346 343.20615:2490 343.26025:4842	
653	Unknown	1615	11.83942	11.92713	12.03683	360.3221	111914.0078125	399034.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2223.849	360.32208:150896 361.32541:33762 362.32889:4303 363.17633:4277 363.32693:2313 365.10416:6652 365.24121:14879 365.31931:6286	
654	Unknown	1617	11.73704	11.94176	12.02952	494.4394	109900.3671875	457530.1875	null	[M+H]+	M + 0	similar chromatogram in higher mz_655	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2198.007	494.35202:2920 494.36697:2758 494.43942:121207 495.44284:30501 496.4187:13945 496.44519:6136 497.27103:2808 497.42172:3783 499.39471:297549	
655	Unknown	1618	11.64203	11.94919	12.03683	499.3945	276515.5625	1113751.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5530.312	499.3616:2554 499.3945:320032 500.39801:95616 501.33826:4924 501.37442:11308 501.40097:13621 501.46295:4424	
656	Unknown	1621	11.86869	11.97107	12.18311	353.2415	329231.34375	1205091.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	312.8924	352.98303:6725 353.24152:435458 353.26324:4717 353.30139:21380 354.24481:93256 354.28006:2328 355.24969:7800 355.28055:23955 356.13141:2409 356.28421:4846 357.1456:26328	
657	Unknown	1622	11.91982	11.97833	12.13923	782.5634	863935.125	8572683	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12121.17	782.56342:887806 782.61682:2897 783.06628:17027 783.56708:428016 784.06903:5625 784.56866:89957 785.57391:16490 786.59747:109563 787.51367:14027	
658	Unknown	1622	11.91982	11.97833	12.13923	783.5671	408232.25	4051100	null	[M+H]+	M + 1	isotope of 657	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.63135	783.56708:428016 784.06903:5625 784.56866:89957 785.57391:16490 786.59747:109563 787.51367:14027 787.60065:48671 788.50952:7074	
659	Unknown	1623	11.71517	11.98564	12.13923	455.3687	158847.78125	622431.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3176.956	455.25098:3167 455.34256:2957 455.34903:3550 455.36865:178087 455.98087:2695 456.37201:34874 457.31232:4396 457.34787:22342 457.37521:7655 458.35052:4263 459.38077:2789	
660	Unknown	1624	11.94176	11.99295	12.18311	315.2257	223362.25	786652.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4467.245	315.1756:2320 315.22568:283065 316.22906:56184 317.23251:4029 319.26266:3808	
661	Unknown	1625	11.9125	12.00027	12.13923	761.5853	516269.75	5869193.5	null	[M+H]+	M + 1	isotope of 663	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	396.0107	761.58533:540003 762.58844:138976 763.32336:3446 763.59143:28275 766.5351:6179	
662	Unknown	1626	11.82485	12.00763	12.09534	596.5074	135515.015625	662152.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2710.301	596.50739:151825 597.51086:52099 598.4859:2894 598.51434:12015 598.53687:2240 599.47894:6096 600.4671:5702 601.46252:88488	
663	Unknown	1626	11.98564	12.00763	12.13923	760.582	1092974.125	8263637	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	444.4878	760.53479:5846 760.58197:1135154 761.58551:516289 762.58875:144764 763.59143:27197	
664	Unknown	1631	11.85405	12.0442	12.11746	552.4813	117392.546875	472090.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2347.851	552.48126:132657 553.45825:3421 553.48413:35479 554.45898:3669 554.48596:6678 556.43909:12062 557.43646:143020	
665	Unknown	1631	11.86141	12.0442	12.1246	557.4365	122802.6328125	480294.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2456.052	557.43646:143020 557.52435:3571 558.44:39241 559.44232:6557	
666	Unknown	1632	11.7736	12.05146	12.19773	411.3427	201081.9375	761039.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4021.639	411.21353:2610 411.2435:12290 411.34265:253173 412.24356:2190 412.34607:70581 413.26431:52226 413.28455:4009 413.32184:26031 413.3494:5283 414.26788:15079 414.32523:6023 415.35721:2954	
667	Unknown	1633	11.89057	12.05877	12.13923	810.5973	1068820.5	10240083	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	772.7599	810.54309:3834 810.59729:1136622 810.6521:5515 811.60071:546841 811.65961:3766 811.68127:3477 812.54004:7905 812.6037:155753 813.60693:26908 813.68927:4703 814.55084:5427 814.61157:4181	
668	Unknown	1633	11.82485	12.05877	12.13923	811.6007	533030.125	5409549.5	null	[M+H]+	M + 1	isotope of 667	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	548.4081	811.60071:546841 811.65961:3766 811.68127:3477 812.54004:7905 812.6037:155753 813.60693:26908 813.68927:4703 814.55084:5427 814.61157:4181 815.71179:4402 816.58264:7530	
669	Unknown	1633	11.9125	12.05877	12.13923	832.5791	635052.25	6449238.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	396.0134	832.5791:652692 832.6377:2511 832.65381:2436 833.08148:14032 833.5827:330707 834.08765:4808 834.58533:94946 834.6369:2725 834.75189:4718 835.58826:15627 835.65204:4750 836.58197:5454 836.61884:11046 836.76746:2868	
670	Unknown	1633	11.90519	12.05877	12.13923	833.5827	329491.28125	3321171.75	null	[M+H]+	M + 1	isotope of 669	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5031.573	833.5827:330707 834.08765:4808 834.58533:94946 834.6369:2725 834.75189:4718 835.58826:15627 835.65204:4750 836.58197:5454 836.61884:11046 836.76746:2868 837.62341:5116 838.06061:3359 838.50623:7263	
671	Unknown	1644	11.94919	12.13923	12.35134	321.3135	188991.03125	572745.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_672; similar chromatogram in higher mz_675; similar chromatogram in higher mz_678; similar chromatogram in higher mz_679	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3779.821	321.23816:6098 321.31348:240493 322.31683:44747 323.32037:8240 325.16022:7275 325.2099:8691 325.26935:10335 325.46671:2899	
672	Unknown	1644	12.05877	12.13923	12.36595	338.3398	4153157.5	13295787	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7176.029	337.93369:2541 338.23795:3385 338.27737:4220 338.28027:4698 338.28561:3371 338.29071:2979 338.29938:5772 338.30838:10469 338.3172:16414 338.33981:5156634 338.35855:24115 338.36719:10766 338.37479:5467 338.3848:5635 338.38907:3872 338.39743:3974 338.40329:3420 338.40744:2976 338.78979:2206 339.06448:3896 339.13968:2366 339.20551:2033 339.20792:1998 339.24869:3664 339.28546:3405 339.2916:4191 339.34329:1231844 339.35779:4128 339.36224:4412 340.33618:2503 340.34656:147216 341.26404:8749 341.35056:9340 343.17078:6009 343.25528:2453	
673	Unknown	1644	12.0442	12.13923	12.30019	339.3433	1004260.125	3175332.5	null	[M+H]+	M + 1	isotope of 672	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20067.85	339.06448:3896 339.13968:2366 339.20551:2033 339.20792:1998 339.24869:3664 339.28546:3405 339.2916:4191 339.34329:1231844 339.35779:4128 339.36224:4412 340.33618:2503 340.34656:147216 341.26404:8749 341.35056:9340 343.17078:6009 343.25528:2453	
674	Unknown	1644	11.9637	12.13923	12.22704	340.3466	111806.8671875	342120.875	null	[M+H]+	M + 2	isotope of 672	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2236.137	340.33618:2503 340.34656:147216 341.26404:8749 341.35056:9340 343.17078:6009 343.25528:2453 344.34793:9799	
675	Unknown	1644	12.05146	12.13923	12.38058	360.3215	7088485.5	23766242	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	141589.3	360.22498:5179 360.24078:8301 360.25604:9483 360.26163:7117 360.26736:6015 360.27206:7459 360.27759:9220 360.28253:10692 360.28732:15097 360.29758:23955 360.30807:51042 360.3215:8823332 360.34189:39025 360.35156:21809 360.35825:10430 360.36172:11020 360.37097:8661 360.37744:7024 360.38351:5412 360.3941:5045 360.41238:4468 360.42191:3317 360.43018:3467 361.11813:7447 361.14627:2948 361.30054:7482 361.30643:6306 361.32498:2111536 361.3418:8446 361.34622:6580 361.57608:2318 362.32825:244441 363.33157:16487 365.10315:4170 365.19147:4466 365.2648:3585	
676	Unknown	1644	12.00763	12.13923	12.32208	361.325	1704983.5	5663235.5	null	[M+H]+	M + 1	isotope of 675	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34099.67	361.11813:7447 361.14627:2948 361.30054:7482 361.30643:6306 361.32498:2111536 361.3418:8446 361.34622:6580 361.57608:2318 362.32825:244441 363.33157:16487 365.10315:4170 365.19147:4466 365.2648:3585	
677	Unknown	1644	11.94919	12.13923	12.35134	362.3282	192358.234375	628326.375	null	[M+H]+	M + 2	isotope of 675	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3847.165	362.32825:244441 363.33157:16487 365.10315:4170 365.19147:4466 365.2648:3585 367.17032:5124 367.20697:3501 367.31604:8496	
678	Unknown	1644	11.97833	12.13923	12.30019	383.3975	138110.59375	418092.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2762.212	383.211:5847 383.27454:3599 383.31091:5267 383.32745:4649 383.39746:160706 384.4006:39291 385.29074:11204 385.40369:5476 386.29382:4022 387.19995:3131 387.55313:2686 388.35248:2866	
679	Unknown	1644	11.99295	12.13923	12.27087	675.6726	185571.296875	491316.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3711.426	675.67261:257187 676.67603:130126 677.25293:4709 677.47809:2179 677.49622:2398 677.67944:30958 678.68494:2968	
680	Unknown	1649	12.00027	12.17581	12.44645	441.2953	624280	4209319	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1181.156	441.20901:3061 441.29535:674312 441.3345:3084 441.35455:4140 442.29871:192848 443.20251:18010 443.22131:2767 443.3017:21370 443.3324:15561 444.20502:4967 444.30563:2857 445.15802:13143	
681	Unknown	1649	12.01489	12.17581	12.43908	442.2987	173765.84375	1163383.25	null	[M+H]+	M + 1	isotope of 680	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	317.9097	442.29871:192848 443.20251:18010 443.22131:2767 443.3017:21370 443.3324:15561 444.20502:4967 444.30563:2857 445.15802:13143 447.15488:3539 447.27872:2830	
682	Unknown	1651	12.13923	12.19047	12.2343	760.581	650983.875	3207267.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	168.8799	760.58099:694221 761.58466:330169 762.58759:82742 763.58899:14482	
683	Unknown	1651	12.13923	12.19047	12.2343	761.5847	306609.15625	1502079	null	[M+H]+	M + 1	isotope of 682	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.7342	761.58466:330169 762.58759:82742 763.58899:14482	
684	Unknown	1651	12.13923	12.19047	12.51958	782.5627	1323885.875	8634369	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23697.92	782.56274:1591169 782.62799:7181 782.65674:4440 783.05652:2950 783.56641:731864 783.63544:5825 784.56873:173297 785.51477:2804 785.52594:2650 785.57208:32988 785.66156:8533 785.72925:2484 785.74988:2168 786.5965:350319	
685	Unknown	1651	12.13923	12.19047	12.54879	783.5664	605013.3125	4124177.5	null	[M+H]+	M + 1	isotope of 684	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	142.893	783.56641:731864 783.63544:5825 784.56873:173297 785.51477:2804 785.52594:2650 785.57208:32988 785.66156:8533 785.72925:2484 785.74988:2168 786.5965:350319 787.59991:179288 787.67352:10142	
686	Unknown	1651	12.13191	12.19047	12.28562	784.5687	147667.65625	613549	null	[M+H]+	M + 2	isotope of 684	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2609.684	784.56873:173297 785.51477:2804 785.52594:2650 785.57208:32988 785.66156:8533 785.72925:2484 785.74988:2168 786.5965:350319 787.59991:179288 787.67352:10142 788.60272:44176 788.67511:3297	
687	Unknown	1651	12.13191	12.19047	12.24162	808.5784	674626.625	2682931.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11922.64	808.57843:801381 809.58185:396219 809.66333:3561 810.59656:822734 811.59991:438997 811.67743:7895 812.53156:4972 812.60309:120186 812.66431:2700 813.53748:3694	
688	Unknown	1651	12.13191	12.19047	12.2343	809.5818	324348	1198270.75	null	[M+H]+	M + 1	isotope of 687	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	181.9203	809.58185:396219 809.66333:3561 810.59656:822734 811.59991:438997 811.67743:7895 812.53156:4972 812.60309:120186 812.66431:2700 813.53748:3694 813.60547:22567 813.68994:10350 814.5708:4319	
689	Unknown	1651	12.13923	12.19047	12.27087	810.5966	775395.6875	5271251	null	[M+H]+	M + 2	isotope of 687	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	124.6643	810.59656:822734 811.59991:438997 811.67743:7895 812.53156:4972 812.60309:120186 812.66431:2700 813.53748:3694 813.60547:22567 813.68994:10350 814.5708:4319 814.69592:4495 815.56213:2819	
690	Unknown	1651	12.13923	12.19047	12.54879	811.5999	409148.4375	5920070	null	[M+H]+	M + 3	isotope of 687	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	329.4697	811.59991:438997 811.67743:7895 812.53156:4972 812.60309:120186 812.66431:2700 813.53748:3694 813.60547:22567 813.68994:10350 814.5708:4319 814.69592:4495 815.56213:2819 815.61841:3257 815.70288:5478 816.58325:11491	
691	Unknown	1651	12.13923	12.19047	12.30745	832.5781	1400496.625	6740170.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1174.455	832.49237:4551 832.5166:4181 832.57806:1668508 832.64691:3883 833.07977:8883 833.58148:861272 834.08826:4350 834.58429:241074 835.58667:39381 835.65179:5106 836.53314:4280 836.61255:62083 836.76611:3587 837.55035:2837	
